,as_of_year,state_code,applicant_income,loan_amount,conventional_loans,FHA_loans,VA_loans,FSA_RHS_loans,purchase,improvement,refinancing,multifamily,loans_originated,loans_approved_not_originated,loans_denied,other_loans,race_black,race_other,race_white,race_msrpd,subprime,subprime_originated,subprime_amount,subprime_amount_originated,total
5,1998,51,66.01622645526370,106.92843471929000,0.7928179194612940,0.11745283649092800,0.08880568099831650,0.0009235630494615610,0.3900108222216280,0.07438106244822700,0.5351054164551210,0.0005026988750233810,0.5357701146353850,0.055056382438607300,0.1610206290249310,0.24815287390107700,0.09241475830371700,0.05951553857253560,0.5470482724527700,0.30102143067097800,0.1460949816957490,0.030165272693263500,75.81475130605760,71.6244048278153,598768
0,1999,1,49.26618739222680,67.67655771666840,0.8950603029663250,0.07332022590520430,0.02849216193391750,0.0031273091945529400,0.5610518051303710,0.07707101762905100,0.3609534994194030,0.0009236778211759740,0.4518433970231180,0.06723054998416550,0.2939604665892540,0.18696558640346200,0.16434867518209600,0.020442969492241100,0.5994932967380980,0.21571505858756500,0.14992940462366700,0.037653066610366300,60.37926026975290,64.23611354476960,303136
1,1999,13,59.67702504789550,94.4186318674463,0.8553689672531080,0.10911328247690600,0.03283581233318560,0.0026819379368009200,0.49721408318597000,0.066781688817753,0.43524410654894800,0.0007601214473286030,0.4250541765805150,0.0752563258597619,0.22049832414733700,0.279191173412386,0.16635042746075000,0.04414441160146120,0.46679918595295600,0.32270597498483300,0.24530266458422100,0.05125800099532880,72.2245862054853,79.40195858981530,697257
2,1999,27,62.80308831349850,90.93312600824980,0.899626866637838,0.07874123809844400,0.01787207817933710,0.0037598170843809600,0.3900784330988200,0.10016598090572200,0.5079637172472550,0.0017918687482036000,0.5286815522969320,0.07095489514201600,0.16263280414512100,0.23773074841593100,0.01919526449484580,0.04201051816597570,0.6503758522381530,0.28841836510102600,0.17256317502570000,0.03737289254743140,78.36933165271150,84.25386267581240,386189
3,1999,37,54.624484859487,84.19393080007580,0.9221640917009710,0.04803015791285050,0.027467338265386400,0.0023384121207917300,0.48131938200823300,0.05268030317986700,0.46519861162616400,0.000801703185736353,0.41248095788190300,0.10712141868115200,0.26868528681231600,0.2117123366246300,0.13465812228041200,0.04508213122320430,0.5054478466065680,0.31481189988981600,0.26716591921072900,0.05832690814695850,68.4598366303512,74.76235563178960,749654
4,1999,45,51.68193369535280,75.48935697768790,0.9496179231558480,0.030147573033593200,0.017848118711811500,0.0023863850987478500,0.4903523682638860,0.04747502590567780,0.46147072786021700,0.0007018779702199560,0.3635829977080490,0.10649147792530000,0.32565861676441900,0.2042669076022320,0.1795480416328490,0.023682638856985300,0.4726573865637590,0.32411193294640700,0.2936912655753100,0.057076716538286800,61.61028069870510,64.58386620757500,391806
5,1999,51,65.7564466093228,104.18928924613900,0.8146501291390610,0.12035108436964600,0.06353533121542860,0.001463455275864940,0.4587407039799460,0.0932029022781362,0.44736813507257500,0.0006882586693424230,0.48779246465429500,0.0663481357246096,0.17563274517403900,0.2702266544470570,0.09623667404431660,0.0595597317964638,0.4951731332794800,0.3490304608797400,0.189167895268765,0.043590319460695,68.96087818235790,71.16732455229150,552118
0,2000,1,49.95577253556130,66.66003765369920,0.8927888261327240,0.08498870011733770,0.019747441019894600,0.0024750327300441100,0.592936347138432,0.08038951582172220,0.32587427890147800,0.0007960852226208940,0.42404931955464500,0.07213814908299280,0.29741140250597100,0.2064011288563920,0.1499922655227190,0.019604070221507900,0.5069629160111230,0.32344074824465100,0.20168875708836500,0.04564096179168220,58.886375965729500,57.23650491857490,265047
1,2000,13,62.88988172479040,96.48995546127290,0.8608299818800550,0.11451739891214900,0.023141805348903100,0.0015108138588935900,0.5509003501225180,0.08025809873160380,0.36828338481231000,0.0005467083736408000,0.4070260210269930,0.07512329583306730,0.24326067349888400,0.27459000964105500,0.1621530488812940,0.04634090049743910,0.40251813222158400,0.3889879183996830,0.27091855191028700,0.053957170145794400,71.87802697085410,78.88799902924400,610929
2,2000,27,65.39786703664150,92.25350343123390,0.9154502285008260,0.0696815874480849,0.011390803399973200,0.003477380651115710,0.4388912871965110,0.12539708531193700,0.43400866367953300,0.0016970093930958500,0.5145749289191240,0.07073849680694290,0.18177352367625800,0.2329130505976750,0.023347276597645000,0.044125221429953700,0.6139660895842330,0.3185614123881690,0.22034624946038100,0.04247882459770460,79.3128859223629,87.44231847490890,335885
